what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.emf.eef.views.editor,0.8.1.v201009101041,"org.eclipse.emf.eef.views.editor",1287668841059
stopped,bundle,org.eclipse.emf.eef.views.edit,0.8.1.v201009101041,"org.eclipse.emf.eef.views.edit",1287668841059
stopped,bundle,org.eclipse.emf.eef.runtime,0.8.1.v201009101041,"org.eclipse.emf.eef.runtime",1287668841059
stopped,bundle,org.eclipse.emf.cheatsheets,2.5.0.v20100521-1846,"org.eclipse.emf.cheatsheets",1287668841059
stopped,bundle,org.eclipse.acceleo.profiler.editor,3.0.1.v201009150438,"org.eclipse.acceleo.profiler.editor",1287668841059
stopped,bundle,org.eclipse.acceleo.profiler.edit,3.0.1.v201009150438,"org.eclipse.acceleo.profiler.edit",1287668841059
stopped,bundle,org.eclipse.amalgam.discovery.modeling,1.1.0.v201006150414,"org.eclipse.amalgam.discovery.modeling",1287668841059
stopped,bundle,org.eclipse.amalgam.discovery.ui,1.1.0.v201006150414,"org.eclipse.amalgam.discovery.ui",1287668841059
stopped,bundle,org.eclipse.emf.cdo.ui,3.0.0.v20100618-1453,"org.eclipse.emf.cdo.ui",1287668841059
stopped,bundle,org.eclipse.uml2.uml.ecore.exporter,2.4.0.v201005031530,"org.eclipse.uml2.uml.ecore.exporter",1287668841059
stopped,bundle,org.eclipse.xsd.ecore.exporter,2.5.0.v20100521-1855,"org.eclipse.xsd.ecore.exporter",1287668841059
stopped,bundle,org.eclipse.emf.exporter,2.6.0.v20100521-1846,"org.eclipse.emf.exporter",1287668841059
stopped,bundle,org.eclipse.emf.importer.ecore,2.6.0.v20100521-1846,"org.eclipse.emf.importer.ecore",1287668841059
stopped,bundle,org.eclipse.emf.importer.java,2.6.0.v20100521-1846,"org.eclipse.emf.importer.java",1287668841059
stopped,bundle,org.eclipse.emf.importer.rose,2.6.0.v20100521-1846,"org.eclipse.emf.importer.rose",1287668841059
stopped,bundle,org.eclipse.uml2.uml.ecore.importer,2.4.0.v201005031530,"org.eclipse.uml2.uml.ecore.importer",1287668841059
stopped,bundle,org.eclipse.xsd.ecore.importer,2.6.0.v20100521-1855,"org.eclipse.xsd.ecore.importer",1287668841059
stopped,bundle,org.eclipse.emf.importer,2.6.0.v20100521-1846,"org.eclipse.emf.importer",1287668841059
stopped,bundle,org.eclipse.emf.converter,2.5.0.v20100914-1218,"org.eclipse.emf.converter",1287668841059
stopped,bundle,org.eclipse.uml2.codegen.ecore.ui,1.6.0.v201005031530,"org.eclipse.uml2.codegen.ecore.ui",1287668841059
stopped,bundle,org.eclipse.emf.codegen.ecore.ui,2.6.0.v20100914-1218,"org.eclipse.emf.codegen.ecore.ui",1287668841059
